817,林俊憲,109年立法委員選舉,首次申報,1081021,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,1000.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
842,林俊憲,109年立法委員選舉,首次申報,1081023,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,800.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
893,林俊憲,109年立法委員選舉,首次申報,1081026,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,800.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
916,林俊憲,109年立法委員選舉,首次申報,1081028,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,238.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
917,林俊憲,109年立法委員選舉,首次申報,1081028,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,400.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
929,林俊憲,109年立法委員選舉,首次申報,1081029,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,800.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
952,林俊憲,109年立法委員選舉,首次申報,1081030,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,227.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
953,林俊憲,109年立法委員選舉,首次申報,1081030,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,500.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1065,林俊憲,109年立法委員選舉,首次申報,1081105,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,800.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1130,林俊憲,109年立法委員選舉,首次申報,1081109,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,875.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1131,林俊憲,109年立法委員選舉,首次申報,1081109,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,126.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1149,林俊憲,109年立法委員選舉,首次申報,1081111,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,800.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1229,林俊憲,109年立法委員選舉,首次申報,1081113,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,500.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1252,林俊憲,109年立法委員選舉,首次申報,1081114,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,800.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1283,林俊憲,109年立法委員選舉,首次申報,1081116,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,167.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1284,林俊憲,109年立法委員選舉,首次申報,1081116,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,1195.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1293,林俊憲,109年立法委員選舉,首次申報,1081117,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,800.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1360,林俊憲,109年立法委員選舉,首次申報,1081121,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,201.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1393,林俊憲,109年立法委員選舉,首次申報,1081123,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,984.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1394,林俊憲,109年立法委員選舉,首次申報,1081123,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,116.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1395,林俊憲,109年立法委員選舉,首次申報,1081123,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,730.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1611,林俊憲,109年立法委員選舉,首次申報,1081204,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,800.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1612,林俊憲,109年立法委員選舉,首次申報,1081204,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,192.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1922,林俊憲,109年立法委員選舉,首次申報,1081217,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,222.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1923,林俊憲,109年立法委員選舉,首次申報,1081217,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,778.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
1945,林俊憲,109年立法委員選舉,首次申報,1081218,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,500.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
2064,林俊憲,109年立法委員選舉,首次申報,1081223,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,250.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
2065,林俊憲,109年立法委員選舉,首次申報,1081223,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,1000.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
2217,林俊憲,109年立法委員選舉,首次申報,1081229,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,808.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
2218,林俊憲,109年立法委員選舉,首次申報,1081229,租用宣傳車輛支出,中華太子加油站股份有限公司,79955248,0.00,192.00,宣傳車輛燃料支出,金錢,臺南市南區文****,,
22,林宜瑾,109年立法委員選舉,首次申報,1080821,交通旅運支出,中華太子加油站,79955248,0.00,1019.00,油資,金錢,臺南市南區中****,,
232,陳亭妃,109年立法委員選舉,首次申報,1080726,交通旅運支出,中華太子加油站,79955248,0.00,1000.00,油資,金錢,,,
946,陳亭妃,109年立法委員選舉,首次申報,1081230,交通旅運支出,中華太子加油站,79955248,0.00,500.00,油資,金錢,,,
1102,趙天麟,109年立法委員選舉,首次申報,1081207,租用宣傳車輛支出,高雄汽車客運股份有限公司,85248708,0.00,70000.00,租用宣傳車輛支出,金錢,高雄市鳳山區****,,
292,邱議瑩,109年立法委員選舉,首次申報,1081130,交通旅運支出,高雄汽車客運股份有限公司,85248708,0.00,60000.00,搭乘交通工具支出,金錢,高雄市鳳山區****,,
471,邱議瑩,109年立法委員選舉,首次申報,1090109,交通旅運支出,高雄汽車客運股份有限公司,85248708,0.00,40000.00,搭乘交通工具支出,金錢,高雄市鳳山區****,,
6611,蔡英文,109年總統、副總統選舉,首次申報,1081213,交通旅運支出,北基國際股份有限公司,23218091,0.00,91.00,油資費用,金錢,新北市板橋區****,,
7890,蔡英文,109年總統、副總統選舉,首次申報,1081219,交通旅運支出,北基國際股份有限公司,23218091,0.00,100.00,油資費用,金錢,新北市板橋區****,,
8946,蔡英文,109年總統、副總統選舉,首次申報,1081225,交通旅運支出,北基國際股份有限公司,23218091,0.00,400.00,加油費,金錢,新北市板橋區****,,
17212,蔡英文,109年總統、副總統選舉,首次申報,1090116,交通旅運支出,北基國際股份有限公司,23218091,0.00,100.00,油資費用,金錢,新北市板橋區****,,
18868,蔡英文,109年總統、副總統選舉,首次申報,1090117,交通旅運支出,高雄汽車客運股份有限公司,85248708,0.00,361.00,客運費用,金錢,高雄市鳳山區****,,
20190,蔡英文,109年總統、副總統選舉,首次申報,1090122,交通旅運支出,北基國際股份有限公司,23218091,0.00,130.00,油資,金錢,新北市板橋區****,,
1713,韓國瑜,109年總統、副總統選舉,首次申報,1081201,租用宣傳車輛支出,北基國際股份有限公司,23218091,0.00,1131.00,宣傳車輛燃料支出,金錢,新北市板橋區****,,
