466,黃偵琳,111年高雄市議員選舉,首次申報,1111021,雜支支出,高雄銀行股份有限公司,79854797,0.00,90.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
473,黃偵琳,111年高雄市議員選舉,首次申報,1111024,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
476,黃偵琳,111年高雄市議員選舉,首次申報,1111025,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
483,黃偵琳,111年高雄市議員選舉,首次申報,1111028,集會支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
510,黃偵琳,111年高雄市議員選舉,首次申報,1111107,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
514,黃偵琳,111年高雄市議員選舉,首次申報,1111109,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
530,黃偵琳,111年高雄市議員選舉,首次申報,1111111,宣傳支出,高雄銀行股份有限公司,79854797,0.00,60.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
538,黃偵琳,111年高雄市議員選舉,首次申報,1111114,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,高雄市左營區****,,否,,,,,,,
545,黃偵琳,111年高雄市議員選舉,首次申報,1111116,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
552,黃偵琳,111年高雄市議員選舉,首次申報,1111118,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
560,黃偵琳,111年高雄市議員選舉,首次申報,1111121,宣傳支出,高雄銀行股份有限公司,79854797,0.00,60.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
572,黃偵琳,111年高雄市議員選舉,首次申報,1111125,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
